id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,crime_rate,prop.availability,days_last_review,dis_in_miles,Bronx,Brooklyn,Manhattan,Queens,Staten_Island,entire_home,private_room,shared_room
14853361,40.69803,-73.97205,94,3,5,0.14,1,18.9222,0,549,0.71959303,0,1,0,0,0,1,0,0
14854002,40.73825,-73.92919,76,3,9,0.97,1,9.0806,0.306849315,23,0.44644816,0,0,0,1,0,0,1,0
14854013,40.74473,-73.91334,150,2,51,1.48,1,9.0806,0.901369863,30,0.05758316,0,0,0,1,0,1,0,0
14854430,40.73001,-73.98464,195,2,48,1.41,1,16.1427,0.942465753,34,0.1686264,0,0,1,0,0,1,0,0
14854453,40.77819,-73.94597,49,25,5,0.15,10,10.9143,0.778082192,38,0.30445409,0,0,1,0,0,0,1,0
14855614,40.76419,-73.98053,500,1,5,0.15,1,44.8156,0.989041096,286,0.0278893,0,0,1,0,0,1,0,0
14856742,40.69924,-73.91261,45,10,1,0.03,2,13.4682,0,1037,0.02696569,0,1,0,0,0,0,1,0
14856799,40.7459,-73.83298,50,1,54,1.56,8,7.7702,0.21369863,85,0.89386006,0,0,0,1,0,0,1,0
14858190,40.72088,-73.97825,295,4,2,0.09,1,16.1427,0,487,0.51148972,0,0,1,0,0,1,0,0
14858485,40.69328,-73.95447,65,1,3,0.09,1,17.0945,0,1023,0.25636783,0,1,0,0,0,0,1,0
14858544,40.75005,-73.99898,90,1,80,2.32,1,22.9773,0.2,17,0.28952163,0,0,1,0,0,1,0,0
14858777,40.81172,-73.94456,71,5,6,0.18,2,15.3365,0.835616438,657,0.26296046,0,0,1,0,0,0,1,0
14864014,40.67162,-73.95009,155,7,19,0.56,5,11.3065,0.912328767,21,0.11712842,0,1,0,0,0,1,0,0
14865705,40.75338,-73.82342,40,1,6,0.17,2,7.7702,0,1029,0.55060126,0,0,0,1,0,0,1,0
14867152,40.69154,-73.93094,50,2,4,0.12,1,20.5032,0,945,0.1698696,0,1,0,0,0,1,0,0
14868158,40.69945,-73.92771,50,1,9,0.26,2,13.4682,0,703,0.11129967,0,1,0,0,0,0,1,0
14868347,40.76556,-73.98197,199,30,1,0.05,121,44.8156,0.517808219,622,0.0943588,0,0,1,0,0,1,0,0
14868631,40.68327,-73.92598,136,2,7,2.84,1,20.5032,0.698630137,13,0.36644279,0,1,0,0,0,1,0,0
14868857,40.71906,-73.94394,80,30,10,0.32,8,14.1874,0.265753425,79,0.30872373,0,1,0,0,0,1,0,0
14869260,40.78194,-73.94791,65,1,1,0.04,1,10.9143,0,758,0.16417924,0,0,1,0,0,0,1,0
14869271,40.67915,-73.98157,200,1,4,0.15,1,12.441,0.054794521,323,0.14988628,0,1,0,0,0,1,0,0
14869440,40.67541,-73.95221,148,2,16,0.49,1,11.3065,0,282,0.28718002,0,1,0,0,0,1,0,0
14870802,40.72204,-73.99705,100,2,10,0.29,1,18.5259,0,842,0.01859136,0,0,1,0,0,0,1,0
14871074,40.69983,-73.92981,90,2,5,0.15,1,13.4682,0,695,0.19038944,0,1,0,0,0,0,1,0
14871736,40.68475,-73.97986,239,2,10,0.29,1,22.5122,0.030136986,72,0.0927475,0,1,0,0,0,1,0,0
14878046,40.71534,-73.99918,150,1,23,1.42,1,18.5259,0.038356164,8,0.19802909,0,0,1,0,0,1,0,0
14880613,40.72891,-73.98868,300,2,22,0.64,1,16.1427,0.021917808,44,0.14789809,0,0,1,0,0,1,0,0
14881637,40.76505,-73.97857,125,30,3,0.09,9,44.8156,0,66,0.09150813,0,0,1,0,0,1,0,0
14881794,40.81231,-73.95858,60,2,20,0.59,1,12.2706,0,695,0.22547494,0,0,1,0,0,0,1,0
14882046,40.80697,-73.945,200,3,25,0.73,1,19.6512,0.243835616,18,0.0598696,0,0,1,0,0,1,0,0
14882137,40.70925,-73.91124,50,5,2,0.06,1,7.9676,0.767123288,1021,0.47616462,0,0,0,1,0,0,1,0
14882309,40.64028,-73.96095,100,1,134,3.95,3,7.5312,0.84109589,20,0.15573032,0,1,0,0,0,0,1,0
14883818,40.69901,-73.90168,50,3,111,3.21,1,7.9676,0.178082192,13,0.26786981,0,0,0,1,0,1,0,0
14885186,40.69385,-73.94413,50,3,86,2.57,4,17.0945,0,13,0.26408106,0,1,0,0,0,0,1,0
14886600,40.75735,-73.96438,198,2,22,0.64,1,14.1041,0.021917808,9,0.24580243,0,0,1,0,0,1,0,0
14887088,40.58664,-73.81295,200,3,24,0.71,1,9.4338,0.35890411,31,0.10650336,0,0,0,1,0,1,0,0
14888012,40.67257,-73.89082,55,5,27,0.81,2,19.2278,0.115068493,31,0.02606617,0,1,0,0,0,0,1,0
14892623,40.59385,-74.08825,80,1,38,1.1,1,3.6767,0.843835616,65,3.39439221,0,0,0,0,1,0,1,0
14894267,40.79501,-73.97132,165,3,2,0.06,1,9.5529,0,630,0.09163442,0,0,1,0,0,1,0,0
14899111,40.73537,-74.00209,415,2,57,1.68,2,24.6521,0.060273973,8,0.14076435,0,0,1,0,0,1,0,0
14902084,40.70402,-74.00776,235,3,3,0.09,1,20.7862,0,989,0.20523149,0,0,1,0,0,1,0,0
14909867,40.72,-73.85411,99,1,26,0.93,1,4.7827,0.778082192,29,0.45265962,0,0,0,1,0,0,1,0
14911628,40.75611,-73.99387,180,7,17,0.53,1,123.5776,0.01369863,9,0.23166936,0,0,1,0,0,1,0,0
14911767,40.66821,-73.98253,180,31,8,0.23,1,12.441,0.490410959,127,0.18050344,0,1,0,0,0,1,0,0
14912574,40.64189,-73.96066,100,3,4,0.12,1,7.5312,0.189041096,109,0.17670363,0,1,0,0,0,1,0,0
14913167,40.67154,-73.96221,88,1,8,0.23,1,11.4804,0,989,0.1107854,0,1,0,0,0,0,1,0
14913197,40.72948,-73.94918,56,1,154,4.49,2,14.1874,0.120547945,24,0.30100484,0,1,0,0,0,0,1,0
14913358,40.67854,-73.92321,98,2,6,0.66,1,20.5032,0.024657534,9,0.12853208,0,1,0,0,0,1,0,0
14913941,40.67564,-73.95497,93,3,48,1.42,1,11.3065,0.008219178,45,0.15142189,0,1,0,0,0,1,0,0
14914048,40.83503,-73.94166,60,2,73,2.13,2,10.1224,0.37260274,21,0.11457975,0,0,1,0,0,0,1,0
14914739,40.68381,-73.94346,250,3,41,1.2,1,17.0945,0.082191781,10,0.30058703,0,1,0,0,0,1,0,0
14915099,40.7122,-73.96619,225,2,51,1.51,1,11.0839,0,79,0.51069593,0,1,0,0,0,1,0,0
14915616,40.65651,-73.95322,400,14,2,0.06,4,11.4804,0.246575342,982,0.16499642,0,1,0,0,0,1,0,0
14916773,40.65828,-73.98451,130,2,5,0.15,2,9.9778,0,718,0.27797647,0,1,0,0,0,1,0,0
14916806,40.71865,-73.96392,249,2,43,1.27,1,14.1874,0.104109589,16,0.39340926,0,1,0,0,0,1,0,0
14917475,40.68312,-73.9086,85,30,42,1.24,1,13.4682,0.97260274,131,0.09529516,0,1,0,0,0,1,0,0
14917765,40.86932,-73.90057,30,2,56,1.68,1,9.4274,0.104109589,27,0.20746761,1,0,0,0,0,0,1,0
14918238,40.68624,-73.95528,60,1,204,5.92,1,17.0945,0.446575342,5,0.25073555,0,1,0,0,0,0,1,0
14918404,40.64018,-73.96152,80,1,97,2.9,3,7.5312,0.783561644,22,0.13005148,0,1,0,0,0,0,1,0
14926631,40.76793,-73.98561,129,1,133,3.95,1,44.8156,0.167123288,4,0.1939185,0,0,1,0,0,0,1,0
14926698,40.70156,-73.98199,250,2,37,1.09,1,22.5122,0.22739726,33,0.28538526,0,1,0,0,0,0,0,1
14928089,40.8153,-73.93741,110,2,26,0.76,4,15.3365,0.767123288,258,0.19060218,0,0,1,0,0,0,1,0
14928996,40.71449,-73.96311,75,2,8,0.23,5,11.0839,0,740,0.38489793,0,1,0,0,0,0,1,0
14932887,40.76021,-73.99969,199,30,2,0.08,121,22.9773,1,60,0.35326862,0,0,1,0,0,1,0,0
14933521,40.81949,-73.94621,129,3,67,1.96,1,15.3365,0,8,0.12923905,0,0,1,0,0,1,0,0
14933893,40.77334,-73.94848,75,1,3,0.09,1,10.9143,0,1023,0.35575638,0,0,1,0,0,0,1,0
14935001,40.74211,-73.91646,105,2,48,1.42,1,9.0806,0.035616438,23,0.1250905,0,0,0,1,0,1,0,0
14935151,40.83112,-73.87319,49,3,25,0.73,2,10.829,0,389,0.13011312,1,0,0,0,0,0,1,0
14936181,40.68789,-73.9575,215,3,3,0.1,1,17.0945,0,653,0.14751432,0,1,0,0,0,0,1,0
14936709,40.8604,-73.92716,85,3,4,0.18,1,11.3035,0,361,0.08537028,0,0,1,0,0,1,0,0
14945219,40.70708,-73.92343,102,1,44,1.3,1,13.4682,0.104109589,13,0.04237681,0,1,0,0,0,1,0,0
14945274,40.88985,-73.90747,85,2,16,0.47,1,9.4274,0,676,0.46619901,1,0,0,0,0,0,1,0
14945585,40.69251,-73.92478,25,2,1,0.03,1,13.4682,0,1030,0.20066393,0,1,0,0,0,0,1,0
14946381,40.83849,-73.93809,41,2,57,1.67,1,10.1224,0,548,0.17166689,0,0,1,0,0,0,1,0
14947252,40.72022,-73.95727,280,10,5,0.14,1,14.1874,0,291,0.21209859,0,1,0,0,0,1,0,0
14948249,40.76495,-73.98964,165,5,1,0.03,1,44.8156,0,1021,0.25712992,0,0,1,0,0,1,0,0
14949281,40.75863,-73.98812,40,1,163,4.75,1,123.5776,0.279452055,20,0.12423271,0,0,1,0,0,0,1,0
14949923,40.77718,-73.98023,120,1,20,0.59,1,8.7699,0.221917808,15,0.12639468,0,0,1,0,0,0,1,0
14951904,40.80171,-73.95871,60,7,4,0.12,2,19.6512,0,249,0.08467129,0,0,1,0,0,0,1,0
14952053,40.67825,-73.89416,70,1,174,5.06,1,19.2278,0.298630137,9,0.13204688,0,1,0,0,0,0,1,0
14952649,40.8419,-73.93866,130,3,10,0.29,1,10.1224,0.515068493,309,0.09397591,0,0,1,0,0,1,0,0
14959195,40.69287,-73.94334,80,1,4,0.12,1,17.0945,0,957,0.32337735,0,1,0,0,0,0,1,0
14959206,40.71279,-73.94443,145,3,96,2.87,2,11.0839,0,13,0.12557426,0,1,0,0,0,1,0,0
14959966,40.77979,-73.95379,260,2,8,0.23,1,10.9143,0,412,0.09636418,0,0,1,0,0,1,0,0
14961122,40.68381,-73.91776,86,4,55,1.62,1,20.5032,0.046575342,39,0.18875103,0,1,0,0,0,1,0,0
14961253,40.77883,-73.95205,219,1,5,0.16,1,10.9143,0,779,0.06829381,0,0,1,0,0,1,0,0
14963404,40.65949,-73.98422,90,2,3,0.11,2,9.9778,0,626,0.23809427,0,1,0,0,0,0,1,0
14963583,40.80167,-73.95781,70,3,3,0.09,2,19.6512,0,189,0.07613439,0,0,1,0,0,0,1,0
14966184,40.79757,-73.94006,85,2,87,2.54,1,23.5629,0.002739726,11,0.10933023,0,0,1,0,0,0,1,0
14966692,40.7609,-73.92516,125,5,2,0.06,1,8.3745,0,820,0.05046147,0,0,0,1,0,1,0,0
14967790,40.68918,-73.91217,60,1,11,0.57,2,13.4682,0,506,0.30180784,0,1,0,0,0,0,1,0
14967881,40.76404,-73.96628,225,2,84,2.47,1,10.9143,0.073972603,32,0.04103061,0,0,1,0,0,1,0,0
14967994,40.63241,-73.89367,100,2,161,4.78,1,8.1084,0.895890411,13,1.07040011,0,1,0,0,0,1,0,0
14968000,40.67124,-73.98625,218,2,117,3.41,1,12.441,0.619178082,1,0.11092697,0,1,0,0,0,1,0,0
14968403,40.69141,-73.92092,200,3,6,0.22,1,13.4682,0.531506849,316,0.14142579,0,1,0,0,0,1,0,0
14968436,40.81041,-73.94337,55,2,114,3.34,1,15.3365,0.739726027,43,0.2140073,0,0,1,0,0,0,1,0
14968939,40.7119,-73.94431,90,3,17,0.5,1,11.0839,0.010958904,23,0.18523753,0,1,0,0,0,0,1,0
14969217,40.69096,-73.91055,105,5,26,0.77,1,13.4682,0.736986301,50,0.37430266,0,1,0,0,0,1,0,0
14972714,40.82316,-73.94478,195,7,28,0.92,1,12.8038,0.780821918,16,0.11637264,0,0,1,0,0,1,0,0
14976368,40.71156,-73.95454,150,2,14,0.41,1,11.0839,0.994520548,24,0.18340127,0,1,0,0,0,1,0,0
14980174,40.76744,-73.95901,185,4,2,0.06,1,10.9143,0,984,0.09975773,0,0,1,0,0,1,0,0
14981124,40.69402,-73.94529,50,3,63,1.91,4,17.0945,0.797260274,32,0.20218096,0,1,0,0,0,0,1,0
14981522,40.72151,-73.94141,70,1,39,1.66,2,14.1874,0.04109589,4,0.49551789,0,1,0,0,0,0,1,0
14982260,40.76802,-73.91815,180,4,45,1.32,1,8.3745,0.961643836,9,0.13890155,0,0,0,1,0,1,0,0
14982907,40.68692,-73.76832,65,2,74,2.16,5,10.8214,0.476712329,59,1.94848273,0,0,0,1,0,0,1,0
14983453,40.81205,-73.95273,69,2,100,3.09,9,12.2706,0.945205479,7,0.07192359,0,0,1,0,0,0,1,0
14984002,40.76326,-73.92569,500,3,3,0.09,2,8.3745,0,740,0.12605139,0,0,0,1,0,1,0,0
14987023,40.67758,-73.97123,40,1,168,4.91,13,12.441,0.846575342,3,0.0912024,0,1,0,0,0,0,1,0
14987516,40.65378,-73.72582,85,2,31,0.92,1,8.619,0.389041096,183,3.76259507,0,0,0,1,0,1,0,0
14988134,40.7363,-73.98338,250,1,3,0.15,1,21.5079,0.854794521,201,0.27775731,0,0,1,0,0,1,0,0
14988596,40.77357,-73.95149,69,1,99,5.22,2,10.9143,0.115068493,6,0.29580712,0,0,1,0,0,1,0,0
14989532,40.79853,-73.94143,270,3,70,2.06,3,23.5629,0.698630137,23,0.01192443,0,0,1,0,0,1,0,0
14989615,40.74647,-73.88258,53,3,2,0.06,1,8.4051,0.980821918,2,0.10061087,0,0,0,1,0,0,1,0
14991887,40.68664,-73.93849,100,3,33,2.12,1,20.5032,0.454794521,16,0.47910746,0,1,0,0,0,1,0,0
14992784,40.73602,-73.85619,52,1,14,0.43,2,4.7827,0.682191781,814,0.51609248,0,0,0,1,0,0,1,0
14994076,40.88207,-73.83538,299,2,2,0.18,13,13.3685,0.980821918,49,0.28841659,1,0,0,0,0,1,0,0
14994367,40.76748,-73.98609,175,30,1,0.04,96,44.8156,0.852054795,708,0.22412354,0,0,1,0,0,1,0,0
14995212,40.85499,-73.86728,43,4,10,0.3,1,10.0687,0.24109589,917,0.15200206,1,0,0,0,0,0,1,0
14995382,40.63948,-73.95008,50,1,35,1.03,2,10.4991,1,23,0.09977502,0,1,0,0,0,0,1,0
15001872,40.69078,-73.92167,70,1,109,3.19,1,13.4682,0.997260274,9,0.08619345,0,1,0,0,0,0,1,0
15003711,40.66211,-73.98594,78,1,80,2.44,1,9.9778,0.082191781,13,0.35525696,0,1,0,0,0,0,1,0
15003721,40.64004,-73.94933,50,1,43,1.26,2,10.4991,0.728767123,19,0.05412899,0,1,0,0,0,0,1,0
15003930,40.77395,-73.95248,200,30,4,0.17,9,10.9143,0.997260274,157,0.27182385,0,0,1,0,0,1,0,0
15004091,40.7065,-73.95568,60,3,76,2.24,2,11.0839,0.243835616,18,0.11794557,0,1,0,0,0,0,1,0
15005115,40.71342,-73.99929,150,2,8,0.23,1,18.5259,0.15890411,192,0.2160528,0,0,1,0,0,1,0,0
15008979,40.67238,-73.83909,75,1,212,6.19,1,10.0048,0.449315068,9,0.16736618,0,0,0,1,0,0,1,0
15009556,40.66005,-73.99204,150,4,123,3.61,1,9.9778,0.276712329,17,0.31815511,0,1,0,0,0,1,0,0
15009618,40.76408,-73.98996,129,1,98,2.87,3,44.8156,0.073972603,58,0.23627528,0,0,1,0,0,0,1,0
15009751,40.77794,-73.9763,220,2,24,0.7,1,8.7699,0.567123288,29,0.16667131,0,0,1,0,0,1,0,0
15016999,40.66692,-73.95205,105,1,7,0.21,1,11.4804,0.016438356,20,0.10132312,0,1,0,0,0,1,0,0
15018397,40.70426,-73.98633,125,2,98,2.88,2,22.5122,0.449315068,10,0.31237424,0,1,0,0,0,0,1,0
15018646,40.75233,-73.97137,378,2,1,0.05,13,14.1041,0.780821918,655,0.25227961,0,0,1,0,0,0,1,0
15019436,40.75692,-73.9293,61,2,15,0.44,1,8.3745,0,892,0.04414576,0,0,0,1,0,0,1,0
15021635,40.7005,-73.9144,75,2,2,0.29,1,13.4682,0,199,0.13685995,0,1,0,0,0,0,1,0
15021783,40.74063,-73.99843,80,5,2,0.06,1,22.9773,0,983,0.0406668,0,0,1,0,0,0,1,0
15024645,40.71933,-73.95993,259,1,157,4.58,1,14.1874,0.424657534,16,0.22647009,0,1,0,0,0,1,0,0
15024889,40.68285,-73.85248,70,5,17,0.49,1,4.9509,0.906849315,10,0.21369178,0,0,0,1,0,1,0,0
15025988,40.70661,-73.93584,60,1,1,0.03,1,11.0839,0,1011,0.14458436,0,1,0,0,0,0,1,0
15026994,40.76117,-73.92847,65,3,37,1.09,1,8.3745,0.049315068,59,0.13974375,0,0,0,1,0,0,1,0
15027024,40.72693,-73.98385,180,3,10,0.3,1,16.1427,0,190,0.30077977,0,0,1,0,0,1,0,0
15028194,40.67667,-73.9175,180,2,126,3.74,1,17.891,0.202739726,25,0.22720062,0,1,0,0,0,1,0,0
15031599,40.69626,-73.8488,45,5,15,0.44,6,4.9509,0.652054795,190,0.24082125,0,0,0,1,0,0,1,0
15032254,40.76485,-73.98121,112,2,1,0.04,2,44.8156,0,792,0.03187024,0,0,1,0,0,0,1,0
15033685,40.78074,-73.97849,168,1,138,4.08,1,8.7699,0.087671233,17,0.23224468,0,0,1,0,0,1,0,0
15034827,40.73379,-73.95461,130,1,13,0.38,1,14.1874,0,843,0.17397912,0,1,0,0,0,1,0,0
15035050,40.72332,-73.99466,142,30,7,0.24,91,18.5259,0.180821918,105,0.14768735,0,0,1,0,0,1,0,0
15035565,40.81438,-73.95183,199,4,6,0.19,2,12.2706,0,427,0.22882932,0,0,1,0,0,1,0,0
15036330,40.83043,-73.94672,60,1,5,0.15,1,12.8038,0.01369863,296,0.26640549,0,0,1,0,0,0,1,0
15036809,40.78766,-73.97414,85,2,19,0.6,1,9.5529,0,385,0.12812078,0,0,1,0,0,0,1,0
15037251,40.77201,-73.97994,99,3,123,3.72,1,8.7699,0.673972603,8,0.15426886,0,0,1,0,0,0,1,0
15037461,40.70719,-73.95927,37,1,12,0.35,2,11.0839,0.991780822,294,0.11145866,0,1,0,0,0,0,0,1
15037640,40.64552,-73.97824,40,1,1,0.03,1,5.2095,0,1021,0.11582955,0,1,0,0,0,0,1,0
15038469,40.67127,-73.99006,45,2,97,2.92,2,12.441,0.219178082,18,0.07029548,0,1,0,0,0,0,1,0
15039238,40.80555,-73.95706,77,5,19,0.56,3,19.6512,0.002739726,189,0.12310241,0,0,1,0,0,1,0,0
15040421,40.79639,-73.9347,55,7,3,0.09,1,23.5629,0.589041096,55,0.39338259,0,0,1,0,0,0,1,0
15041647,40.73702,-73.857,60,1,105,3.07,1,8.4051,0.950684932,6,0.55505042,0,0,0,1,0,0,1,0
15042314,40.69377,-73.9307,40,2,8,0.24,1,20.5032,0.02739726,3,0.12197745,0,1,0,0,0,1,0,0
15042361,40.6871,-73.77887,68,3,16,0.47,2,10.8214,0.983561644,187,1.55517268,0,0,0,1,0,0,1,0
15043180,40.68474,-73.93833,85,7,1,0.03,1,20.5032,0,1023,0.35741296,0,1,0,0,0,0,1,0
15043534,40.73912,-73.92075,55,1,168,4.93,3,9.0806,0.882191781,8,0.30165951,0,0,0,1,0,0,1,0
15043788,40.73908,-73.9203,45,1,134,3.93,3,9.0806,0.843835616,8,0.29558277,0,0,0,1,0,0,1,0
15043817,40.7385,-73.91993,50,1,143,4.25,3,9.0806,0.884931507,41,0.32838366,0,0,0,1,0,0,1,0
15048516,40.74651,-73.92283,54,3,29,0.93,2,9.0806,0,24,0.19789014,0,0,0,1,0,1,0,0
15049253,40.68511,-73.76884,70,2,125,3.65,5,10.8214,1,49,2.05184535,0,0,0,1,0,0,1,0
15050192,40.68201,-73.95553,150,30,6,0.18,1,17.0945,0,920,0.08158236,0,1,0,0,0,1,0,0
15051958,40.73213,-73.98517,249,5,24,0.71,1,16.1427,0.046575342,191,0.04913912,0,0,1,0,0,1,0,0
15052056,40.66752,-73.9849,90,6,2,0.06,3,12.441,0,680,0.25905136,0,1,0,0,0,1,0,0
15052112,40.74296,-73.98691,584,5,89,2.62,1,21.5079,0.490410959,88,0.13876695,0,0,1,0,0,1,0,0
15052156,40.74404,-73.97217,135,30,2,0.07,96,14.1041,0.830136986,830,0.53741793,0,0,1,0,0,0,1,0
15052455,40.69085,-73.95578,55,2,41,1.25,4,17.0945,0.22739726,42,0.14523589,0,1,0,0,0,0,1,0
15052971,40.73193,-73.99126,267,30,1,0.04,87,16.1427,0.975342466,709,0.12019296,0,0,1,0,0,1,0,0
15053143,40.79577,-73.9362,350,3,85,2.5,1,23.5629,0.479452055,8,0.34508506,0,0,1,0,0,1,0,0
15053369,40.72522,-73.9873,99,2,41,1.24,2,16.1427,0.063013699,633,0.18645876,0,0,1,0,0,1,0,0
15053461,40.59324,-73.77288,40,30,1,0.04,43,12.883,0.969863014,703,0.16569669,0,0,0,1,0,0,1,0
15054617,40.59517,-73.77236,43,30,2,0.07,43,12.883,0.838356164,150,0.22019568,0,0,0,1,0,0,1,0
15054630,40.66136,-73.8678,45,2,38,1.24,4,19.2278,0.435616438,148,0.92067275,0,1,0,0,0,0,1,0
15056050,40.64837,-73.9618,88,4,8,0.24,1,7.5312,0,323,0.15681779,0,1,0,0,0,1,0,0
15056748,40.70015,-73.92507,40,1,5,0.15,1,13.4682,0,739,0.19375916,0,1,0,0,0,0,1,0
15057717,40.74653,-73.9739,115,1,15,0.44,3,14.1041,0.019178082,268,0.35557085,0,0,1,0,0,0,1,0
15058410,40.68287,-73.85981,65,2,41,1.2,1,4.9509,0.967123288,36,0.24469027,0,0,0,1,0,0,1,0
15059292,40.76276,-73.97652,110,4,32,0.94,1,44.8156,0.457534247,22,0.1014549,0,0,1,0,0,0,1,0
15062944,40.78017,-73.97574,47,30,10,0.31,10,8.7699,0.936986301,42,0.20709794,0,0,1,0,0,0,1,0
15064512,40.73499,-73.99254,150,2,36,1.06,1,24.6521,0.035616438,30,0.09918396,0,0,1,0,0,0,1,0
15065696,40.71096,-73.95685,249,6,49,1.46,1,11.0839,0,221,0.18473521,0,1,0,0,0,1,0,0
15066466,40.72222,-73.99545,225,2,15,0.44,1,18.5259,0,793,0.08875365,0,0,1,0,0,1,0,0
15066701,40.68881,-73.9497,195,2,128,3.77,1,17.0945,0.254794521,14,0.20805206,0,1,0,0,0,1,0,0
15066761,40.76145,-73.92273,90,3,6,0.18,2,8.3745,0.02739726,624,0.16192771,0,0,0,1,0,0,1,0
15067291,40.8117,-73.94563,64,3,97,2.9,2,15.3365,0.745205479,4,0.27177843,0,0,1,0,0,0,1,0
15068067,40.74787,-74.00088,750,30,42,1.24,1,22.9773,0.769863014,186,0.2009584,0,0,1,0,0,1,0,0
15071519,40.67046,-73.94156,105,2,4,0.12,1,11.3065,0,946,0.07434861,0,1,0,0,0,1,0,0
15073369,40.72989,-74.00541,215,30,16,0.48,2,24.6521,0,784,0.11286789,0,0,1,0,0,1,0,0
15079046,40.86582,-73.92582,79,4,26,0.78,1,11.3035,0.652054795,46,0.0791537,0,0,1,0,0,0,1,0
15079215,40.75957,-73.92863,155,2,95,2.86,1,8.3745,0.846575342,20,0.19501337,0,0,0,1,0,1,0,0
15080267,40.69059,-73.95602,99,3,20,0.61,4,17.0945,0.246575342,147,0.14674582,0,1,0,0,0,0,1,0
15080936,40.68979,-73.95048,57,30,1,0.05,43,17.0945,0.591780822,640,0.15981871,0,1,0,0,0,0,1,0
15080994,40.76276,-73.98942,140,2,105,3.09,1,44.8156,0,206,0.18109008,0,0,1,0,0,0,1,0
15081440,40.63215,-74.11403,69,2,56,1.8,5,7.4154,0.97260274,186,4.49126241,0,0,0,0,1,0,1,0
15082723,40.71204,-73.9656,95,3,29,0.85,1,11.0839,0,1,0.47856703,0,1,0,0,0,0,1,0
15082930,40.71111,-73.96299,150,4,12,0.37,1,11.0839,0.01369863,221,0.32905915,0,1,0,0,0,1,0,0
15083267,40.74587,-73.99149,110,1,200,5.87,4,21.5079,0.164383562,20,0.13496277,0,0,1,0,0,0,1,0
15083571,40.74949,-73.98277,175,30,5,0.16,14,123.5776,0.893150685,333,0.23750754,0,0,1,0,0,1,0,0
15083823,40.67748,-74.00989,85,2,132,3.91,1,9.0278,0.668493151,6,0.77992361,0,1,0,0,0,1,0,0
15085230,40.85401,-73.86594,76,7,24,0.71,1,10.0687,0,319,0.23344846,1,0,0,0,0,1,0,0
15085833,40.80466,-73.95582,399,3,1,0.03,1,19.6512,0.997260274,898,0.06009576,0,0,1,0,0,1,0,0
15086143,40.67537,-73.77355,79,1,5,0.16,2,10.8214,0.490410959,305,2.33726104,0,0,0,1,0,0,1,0
15086862,40.69935,-73.91332,41,4,4,0.16,1,13.4682,0.517808219,553,0.06021578,0,1,0,0,0,0,1,0
15087285,40.62979,-73.94431,85,1,2,0.09,8,7.8604,0.517808219,660,0.26998389,0,1,0,0,0,0,1,0
15087746,40.66684,-73.94753,120,30,8,0.23,8,11.4804,0.931506849,189,0.17573874,0,1,0,0,0,0,1,0
15087800,40.68461,-73.76899,65,1,98,2.87,5,10.8214,0.493150685,16,2.06773926,0,0,0,1,0,0,1,0
15088024,40.65916,-73.95074,54,3,169,4.98,1,11.4804,0.37260274,7,0.17562064,0,1,0,0,0,0,1,0
15088367,40.67415,-73.95627,60,4,2,0.06,1,11.3065,0.038356164,315,0.08288294,0,1,0,0,0,0,1,0
15094172,40.7176,-73.96148,250,3,19,0.57,1,14.1874,0.019178082,281,0.25393813,0,1,0,0,0,1,0,0
15095005,40.67634,-73.98311,125,14,10,0.3,1,12.441,0.054794521,374,0.06717426,0,1,0,0,0,1,0,0
15095408,40.7083,-74.01406,80,5,1,0.03,1,20.7862,0,919,0.05609482,0,0,1,0,0,0,1,0
15095439,40.82367,-73.93762,105,2,3,0.09,1,15.3365,0,695,0.06186134,0,0,1,0,0,1,0,0
15095589,40.65651,-74.0029,60,2,34,1,2,9.9778,0.495890411,26,0.100037,0,1,0,0,0,0,1,0
15095808,40.72468,-73.76681,239,3,11,0.52,1,7.9745,0.369863014,9,1.21665221,0,0,0,1,0,0,1,0
15098153,40.72596,-73.94643,200,3,8,0.24,1,14.1874,0,214,0.26900753,0,1,0,0,0,1,0,0
15098355,40.76133,-73.99744,250,3,1,0.03,1,22.9773,0.432876712,997,0.47552739,0,0,1,0,0,1,0,0
15098786,40.72688,-74.0022,200,3,79,2.33,1,20.7862,0.076712329,16,0.09230076,0,0,1,0,0,1,0,0
15099149,40.66303,-73.99431,75,10,13,0.4,2,9.9778,0.82739726,16,0.18060238,0,1,0,0,0,0,1,0
15099669,40.71975,-73.98608,225,1,2,0.06,1,17.1053,0,992,0.12138056,0,0,1,0,0,1,0,0
15100256,40.78492,-73.97992,110,2,41,1.21,1,8.7699,0.243835616,50,0.06788712,0,0,1,0,0,0,1,0
15100760,40.58792,-73.80062,75,2,8,0.68,1,9.4338,0.183561644,52,0.28371126,0,0,0,1,0,0,1,0
15100883,40.86533,-73.89713,40,3,1,0.1,1,14.0481,0.490410959,288,0.16732581,1,0,0,0,0,0,1,0
15101577,40.69415,-73.97131,100,3,26,0.76,1,18.9222,0,431,0.47938786,0,1,0,0,0,1,0,0
15102026,40.68678,-73.94467,55,2,3,0.09,1,17.0945,0,983,0.50363352,0,1,0,0,0,0,1,0
15106603,40.79778,-73.97232,185,2,1,0.03,1,9.5529,0,989,0.23595914,0,0,1,0,0,1,0,0
